review_priority,annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass,claude,gemini,grok,model_consensus_type,model_top_label,model_top_count,researcher_ambiguous,claude_ambiguous,gemini_ambiguous,grok_ambiguous,human_review_status,final_primary_label,review_action,review_notes
P4_strong_model_consensus_matches_HumAID,AUDITV2_0095,california_wildfires_2018,1062228661225439233,How To Help The #CaliforniaWildfires people #LAFires #CaliforniaFires #CaliforniaWildfires  @LAPDChiefBeck @LACoFDPIO @SenSanders @SenatorDurbin @jeremycorbyn @JustinTrudeau @SanaSaeed @RashidaTlaib,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0097,kaikoura_earthquake_2016,797954450966970368,@CaritasNZ part of NGO Disaster Relief Forum &amp; is coordinating with members &amp; Ministry of Civil Defence Emergency Management #eqnz,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0101,hurricane_irma_2017,905289790412738560,A mild intensity earthquake of magnitude 5.2 hit the Andaman Islands at around 5:41 a.m. on Wednesday. No damage,other_relevant_information,other_relevant_information,0.85,yes,not_humanitarian,other_relevant_information,other_relevant_information,other_relevant_information,3_of_4,other_relevant_information,3,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0103,california_wildfires_2018,1067409117940277248,203 people are still missing from northern Californias deadliest and most destructive wildfire in modern history. The death toll stands at 88.,missing_or_found_people,missing_or_found_people,0.95,yes,missing_or_found_people,missing_or_found_people,missing_or_found_people,missing_or_found_people,4_of_4,missing_or_found_people,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0107,hurricane_maria_2017,912318828759207936,Flood water can kill you in many ways. Please be careful. #Hurricane #Safety #waterislife #mniwiconi,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0109,hurricane_harvey_2017,901775466402635776,RT @JohnBridges: San Marcos River approaching major flooding at Luling. #harvey,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,yes,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0110,california_wildfires_2018,1065429252709863424,Retweet this with the hashtag #retweet4good and State Farm will donate a dollar towards the California fire recovery. Please retweet with the hashtag ♥️,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0111,hurricane_harvey_2017,902605506858057728,"Items that are needed are clothes, food, and toiletries. Baby items and food. Anything that is useful, everything helps. #Austin #harvey",requests_or_urgent_needs,requests_or_urgent_needs,0.95,yes,requests_or_urgent_needs,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3_of_4,requests_or_urgent_needs,3,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0112,hurricane_dorian_2019,1167950264227119104,@Jimrosehuskers @FSUFootball That Boise State QB did more damage to FSU than Dorian will end up doing to any of the state of Florida,not_humanitarian,not_humanitarian,0.95,yes,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0118,hurricane_harvey_2017,901800895880548352,@realDonaldTrump Thank you Gen. John Kelly for running the #Harvey relief.,rescue_volunteering_or_donation_effort,sympathy_and_support,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,sympathy_and_support,3_of_4,rescue_volunteering_or_donation_effort,3,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0119,canada_wildfires_2016,728700284952715264,#ymmfire #FortMacFire Alberta government has approved emergency funding for wildfire evacuees $1250 per adult and $500 per dependent.,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.95,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0120,cyclone_idai_2019,1107249395551166464,His Highness the Amir of the State of Kuwait ἟0἟C Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah has sent a message of condolence to the President of the Republic of Mozambique and to His Excellency the President of the Republic of Zimbabwe and the people affected by #cycloneIdai,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0121,hurricane_dorian_2019,1168009885004337153,The creativity of this #PostcardsToVoters community inspires me! 20 more postcards for #AllenThomasForCongress. Hope they get there before Hurricane Dorian. Sending out prayers for all in the path of the hurricane. Please stay safe!,sympathy_and_support,sympathy_and_support,0.85,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0122,canada_wildfires_2016,728541962828124160,NS woman whose home was destroyed in ’08 wildfire says life gets better #RT,infrastructure_and_utility_damage,sympathy_and_support,0.8,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,sympathy_and_support,infrastructure_and_utility_damage,3_of_4,infrastructure_and_utility_damage,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0124,hurricane_irma_2017,908610445640126464,Our thoughts with Florida and victims of hurricane #Irma #NowPlaying La Vie En Rose -,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0126,california_wildfires_2018,1064931947179376640,To help put in perspective the Camp Fire in California is 223 square miles. This map is what it would look like if that fire was here in Foxborough. Foxborough is approximately 20sq miles.,other_relevant_information,other_relevant_information,0.8,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0127,canada_wildfires_2016,736010807138361344,RT @511Alberta: #ABEmergencyAdvisories: Severe thunderstorm warning in effect for Red Deer and surrounding areas. The wildfire co :,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0130,hurricane_maria_2017,913239987981832192,US Navy evacuates residents from storm-devastated Dominica  Days after Hurricane Maria levelled countless buildings,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0131,hurricane_irma_2017,908680396812013568,"@washingtonpost  judge for yourself , notice the # of deaths compared to Harvey and Irma.",injured_or_dead_people,injured_or_dead_people,0.8,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,yes,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0132,kerala_floods_2018,1032196064495816704,AP CM @ncbn Conducts Aerial Survey of Flood Hit Areas in East Godavari Watch Video:  #NtvTelugu #EastGodavari #Floods #CBN #TDP #AndhraPradesh #Ap,other_relevant_information,other_relevant_information,0.85,yes,not_humanitarian,other_relevant_information,other_relevant_information,other_relevant_information,3_of_4,other_relevant_information,3,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0133,cyclone_idai_2019,1109279458840723456,"One week later, thousands of people remain missing across Mozambique, Malawi, and Zimbabwe. Millions of others across have been left destitute without food or basic services..",missing_or_found_people,missing_or_found_people,0.9,yes,missing_or_found_people,missing_or_found_people,missing_or_found_people,missing_or_found_people,4_of_4,missing_or_found_people,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0134,canada_wildfires_2016,728579197862436864,"#Wildfires spark evacuation order, state of emergency near Fort St. John - British Columbia - CBC News  | #BCwildFire",displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,caution_and_advice,displaced_people_and_evacuations,displaced_people_and_evacuations,3_of_4,displaced_people_and_evacuations,3,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0141,hurricane_florence_2018,1041214010358726663,"Firefighters came together to pray for a mother and baby killed during Hurricane Florence, which left a total of at least 11 people dead",injured_or_dead_people,sympathy_and_support,0.95,no,injured_or_dead_people,injured_or_dead_people,sympathy_and_support,injured_or_dead_people,3_of_4,injured_or_dead_people,3,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0143,hurricane_florence_2018,1042055632956936192,Our thoughts and prayers are with all those on the East Coast who have been affected by the harsh condition created by Hurricane Florence. We are especially holding close the Lumbee Tribe of North Carolina and other tribal peoples as recover and healing efforts take shape.,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0147,hurricane_dorian_2019,1168260433129725953,Video: Catestrophic destruction from #HurricaneDorian inside a house with an infant in the #Bahamas ὢ5 #Dorian #HurricaneDorian2019,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.85,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0150,hurricane_irma_2017,906927865408708609,RT @NHC_Atlantic: Extreme Wind Warning issued for SW Collier County FL for winds in the eyewall of #Irma @NWSMiami,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0154,hurricane_florence_2018,1041220579825725440,Barre woman spearheads Hurricane Florence relief effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0161,california_wildfires_2018,1064227071508000770,"Hey @PK514, I really miss you so much and its been awhile right after the wildfires in California, but I hope you and @Mr_Mikeyv are okay, right now!!! ὤ2",sympathy_and_support,missing_or_found_people,0.8,no,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0162,hurricane_harvey_2017,903496499463520256,Houston flooding as seen from space. #Houston #Harvey #HoustonStrong #HoustonFloods @NASA #NASA #TexasStrong #TexasFloods #space,other_relevant_information,other_relevant_information,0.85,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0166,hurricane_irma_2017,908324848799064069,Scenes from flood damage in Nassau county in the #Jacksonville area. Flood waters in the 3-4 foot range #Irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.95,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0169,hurricane_harvey_2017,901714410611367936,"RT @JMilesKHOU: 2 more possible deaths in floodwaters. Unconfirmed, says @SheriffEd_HCSO #khou11 #harvey",injured_or_dead_people,injured_or_dead_people,0.9,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0171,canada_wildfires_2016,729931676965584897,RT @BiancaJagger: Deeply saddened by the destruction cased by the #wildfire in #FortMcMurray. My thoughts &amp; prayers r with the victims http,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
